geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
55024,22.2587,71.1924,Memnagar,Gujarat
55038,22.2587,71.1924,Memnagar,Gujarat
55026,22.2587,71.1924,Memnagar,Gujarat
55034,22.2587,71.1924,Memnagar,Gujarat
55010,22.2587,71.1924,Memnagar,Gujarat
55036,22.2587,71.1924,Memnagar,Gujarat
55006,22.2587,71.1924,Memnagar,Gujarat
55018,22.2587,71.1924,Memnagar,Gujarat
55020,22.2587,71.1924,Memnagar,Gujarat
55044,22.2587,71.1924,Memnagar,Gujarat
55019,22.2587,71.1924,Memnagar,Gujarat
55040,22.2587,71.1924,Memnagar,Gujarat
55042,22.2587,71.1924,Memnagar,Gujarat
55021,22.2587,71.1924,Memnagar,Gujarat
55150,31.1471,75.3412,Sahnewal,Punjab
55152,31.1471,75.3412,Sahnewal,Punjab
55155,31.1471,75.3412,Sahnewal,Punjab
55125,10.8505,76.2711,Palissery,Kerala
55130,15.9129,79.74,Akkarampalle,Andhra Pradesh
55170,22.2587,71.1924,Petlad,Gujarat
55195,19.7515,75.7139,Buldana,Maharashtra
55190,19.7515,75.7139,Buldana,Maharashtra
55120,11.1271,78.6569,Padaiveedu,Tamil Nadu
55153,31.1471,75.3412,Sahnewal,Punjab
55199,19.7515,75.7139,Buldana,Maharashtra
55192,19.7515,75.7139,Buldana,Maharashtra
55194,19.7515,75.7139,Buldana,Maharashtra
55178,27.0238,74.2179,Chhabra,Rajasthan
55158,31.1471,75.3412,Sahnewal,Punjab
55140,15.9129,79.74,Akkarampalle,Andhra Pradesh
55160,15.9129,79.74,Akkarampalle,Andhra Pradesh
55191,19.7515,75.7139,Buldana,Maharashtra
55175,11.1271,78.6569,Vadakkuvalliyur,Tamil Nadu
55180,11.1271,78.6569,Poolampatti,Tamil Nadu
55154,31.1471,75.3412,Sahnewal,Punjab
55156,31.1471,75.3412,Sahnewal,Punjab
55157,31.1471,75.3412,Sahnewal,Punjab
55168,15.9129,79.74,Akkarampalle,Andhra Pradesh
55200,19.7515,75.7139,Nagapur,Maharashtra
55295,10.8505,76.2711,Chowwara,Kerala
55297,10.8505,76.2711,Chowwara,Kerala
55296,10.8505,76.2711,Chowwara,Kerala
55299,10.8505,76.2711,Chowwara,Kerala
55292,10.8505,76.2711,Chowwara,Kerala
55250,19.7515,75.7139,Desaiganj,Maharashtra
55280,11.1271,78.6569,Kumbakonam,Tamil Nadu
55260,22.9868,87.855,Aiho,West Bengal
55294,10.8505,76.2711,Chowwara,Kerala
55293,10.8505,76.2711,Chowwara,Kerala
55291,10.8505,76.2711,Chowwara,Kerala
55270,26.8467,80.9462,Ahraura,Uttar Pradesh
55298,10.8505,76.2711,Chowwara,Kerala
55240,15.9129,79.74,Akkarampalle,Andhra Pradesh
55290,10.8505,76.2711,Chowwara,Kerala
55265,15.9129,79.74,Akkarampalle,Andhra Pradesh
55370,22.9734,78.6569,Aron,Madhya Pradesh
55330,15.3173,75.7139,Terdal,Karnataka
55350,15.9129,79.74,Akkarampalle,Andhra Pradesh
55395,11.1271,78.6569,Punjaipuliampatti,Tamil Nadu
55340,15.3173,75.7139,Munnur,Karnataka
55365,11.1271,78.6569,Ulundurpettai,Tamil Nadu
55360,15.9129,79.74,Akkarampalle,Andhra Pradesh
55375,19.7515,75.7139,Sillewada,Maharashtra
55390,15.9129,79.74,Akkarampalle,Andhra Pradesh
55385,10.8505,76.2711,Edathala,Kerala
55380,22.9734,78.6569,Garoth,Madhya Pradesh
55315,22.9868,87.855,Sukdal,West Bengal
55320,11.1271,78.6569,Vadamadurai,Tamil Nadu
55325,15.9129,79.74,Akkarampalle,Andhra Pradesh
55305,19.7515,75.7139,Kandari,Maharashtra
55345,11.1271,78.6569,Thadikombu,Tamil Nadu
55355,15.9129,79.74,Akkarampalle,Andhra Pradesh
55398,15.9129,79.74,Akkarampalle,Andhra Pradesh
55310,15.9129,79.74,Akkarampalle,Andhra Pradesh
55334,15.9129,79.74,Akkarampalle,Andhra Pradesh
55302,15.9129,79.74,Proddatur,Andhra Pradesh
55420,10.8505,76.2711,Kayamkulam,Kerala
55405,15.9129,79.74,Akkarampalle,Andhra Pradesh
55400,15.3173,75.7139,Turuvekere,Karnataka
55490,11.1271,78.6569,Villukuri,Tamil Nadu
55435,15.3173,75.7139,Venkatapura,Karnataka
55470,15.3173,75.7139,Kengeri,Karnataka
55415,22.9868,87.855,Baranagar,West Bengal
55480,19.7515,75.7139,Sinnar,Maharashtra
55460,-8.611068777,-35.95143919,Kedarnath,Uttaranchal
55495,26.8467,80.9462,Moth,Uttar Pradesh
55440,15.9129,79.74,Akkarampalle,Andhra Pradesh
55410,11.1271,78.6569,Pallikonda,Tamil Nadu
55450,29.0588,76.0856,Indri,Haryana
55485,11.1271,78.6569,Vallam,Tamil Nadu
55409,26.8467,80.9462,Kanth,Uttar Pradesh
55445,15.9129,79.74,Akkarampalle,Andhra Pradesh
55430,15.9129,79.74,Akkarampalle,Andhra Pradesh
55473,15.3173,75.7139,Kengeri,Karnataka
55402,15.9129,79.74,Akkarampalle,Andhra Pradesh
55590,22.9734,78.6569,Mandideep,Madhya Pradesh
55550,15.9129,79.74,Akkarampalle,Andhra Pradesh
55520,15.9129,79.74,Akkarampalle,Andhra Pradesh
55500,10.8505,76.2711,Kalliasseri,Kerala
55560,27.0238,74.2179,Bhilwara,Rajasthan
55555,19.7515,75.7139,Navghar-Manikpur,Maharashtra
55540,29.0588,76.0856,Uncha Siwana,Haryana
55578,26.8467,80.9462,Dulhipur,Uttar Pradesh
55570,21.2787,81.8661,Sakti,Chhattisgarh
55580,22.9734,78.6569,Mehgaon,Madhya Pradesh
55515,27.0238,74.2179,Didwana,Rajasthan
55592,15.9129,79.74,Akkarampalle,Andhra Pradesh
55535,31.1471,75.3412,Malout,Punjab
55510,22.9734,78.6569,Jobat,Madhya Pradesh
55565,21.2787,81.8661,Frezarpur,Chhattisgarh
55525,15.9129,79.74,Yerraguntla,Andhra Pradesh
55530,11.1271,78.6569,Chettiarpatti,Tamil Nadu
55595,15.9129,79.74,Akkarampalle,Andhra Pradesh
55604,22.9734,78.6569,Ukwa,Madhya Pradesh
55608,22.9734,78.6569,Ukwa,Madhya Pradesh
55680,19.7515,75.7139,Murtijapur,Maharashtra
55690,-8.4169035,-35.66146725,Polasara,Orissa
55660,10.8505,76.2711,Thaikkad,Kerala
55644,-8.208423318,-35.56779397,Jona Pur,Delhi
55620,11.1271,78.6569,Vandavasi,Tamil Nadu
55636,-8.238637548,-35.46190033,Shaktigarh,Uttaranchal
55665,15.3173,75.7139,Gubbi,Karnataka
55610,15.9129,79.74,Akkarampalle,Andhra Pradesh
55612,22.9734,78.6569,Ukwa,Madhya Pradesh
55606,15.9129,79.74,Akkarampalle,Andhra Pradesh
55641,-8.197820207,-35.58463841,Jona Pur,Delhi
55642,-8.198882352,-35.56705256,Jona Pur,Delhi
55602,22.9734,78.6569,Ukwa,Madhya Pradesh
55670,15.9129,79.74,Akkarampalle,Andhra Pradesh
55695,15.9129,79.74,Akkarampalle,Andhra Pradesh
55675,15.9129,79.74,Akkarampalle,Andhra Pradesh
55630,22.9868,87.855,Nabagram Colony,West Bengal
55614,22.9734,78.6569,Ukwa,Madhya Pradesh
55643,-8.211954043,-35.56541078,Jona Pur,Delhi
55645,15.9129,79.74,Akkarampalle,Andhra Pradesh
55650,22.9868,87.855,Chandannagar,West Bengal
55618,15.9129,79.74,Akkarampalle,Andhra Pradesh
55655,11.1271,78.6569,Thiruvattaru,Tamil Nadu
55600,22.9734,78.6569,Ukwa,Madhya Pradesh
55640,-8.205833536,-35.563581,Jona Pur,Delhi
55605,22.9734,78.6569,Ukwa,Madhya Pradesh
55780,15.9129,79.74,Akkarampalle,Andhra Pradesh
55790,19.7515,75.7139,Gangapur,Maharashtra
55750,22.9734,78.6569,Narwar,Madhya Pradesh
55770,11.1271,78.6569,Mallamooppampatti,Tamil Nadu
55700,15.9129,79.74,Ramachandrapuram,Andhra Pradesh
55745,11.1271,78.6569,Puzhal,Tamil Nadu
55720,19.7515,75.7139,Rahimatpur,Maharashtra
55715,15.3173,75.7139,Sindgi,Karnataka
55730,22.9734,78.6569,Tekanpur,Madhya Pradesh
55740,27.0238,74.2179,Surajgarh,Rajasthan
55760,15.9129,79.74,Akkarampalle,Andhra Pradesh
55765,15.9129,79.74,Akkarampalle,Andhra Pradesh
55735,15.9129,79.74,Akkarampalle,Andhra Pradesh
55755,15.9129,79.74,Akkarampalle,Andhra Pradesh
55816,22.9734,78.6569,Pandhurna,Madhya Pradesh
55825,11.1271,78.6569,Polichalur,Tamil Nadu
55860,26.8467,80.9462,Sadabad,Uttar Pradesh
55890,22.9868,87.855,Bansberia,West Bengal
55870,11.1271,78.6569,Kannankurichi,Tamil Nadu
55820,22.9868,87.855,Raghunathchak,West Bengal
55818,22.9734,78.6569,Pandhurna,Madhya Pradesh
55815,22.9734,78.6569,Pandhurna,Madhya Pradesh
55800,-7.748076453,-35.23315765,Jatani,Orissa
55880,22.9868,87.855,Harharia Chak,West Bengal
55814,22.9734,78.6569,Pandhurna,Madhya Pradesh
55835,11.1271,78.6569,Vandiyur,Tamil Nadu
55819,22.9734,78.6569,Pandhurna,Madhya Pradesh
55845,19.7515,75.7139,Vaijapur,Maharashtra
55805,26.8467,80.9462,Nadigaon,Uttar Pradesh
55850,26.8467,80.9462,Salarpur Khadar,Uttar Pradesh
55813,22.9734,78.6569,Pandhurna,Madhya Pradesh
55865,26.8467,80.9462,Fatehpur Chaurasi,Uttar Pradesh
55840,15.9129,79.74,Akkarampalle,Andhra Pradesh
55811,22.9734,78.6569,Pandhurna,Madhya Pradesh
55817,22.9734,78.6569,Pandhurna,Madhya Pradesh
55920,10.8505,76.2711,Kunnamkulam,Kerala
55900,31.1471,75.3412,Patti,Punjab
55940,11.1271,78.6569,Elayirampannai,Tamil Nadu
55950,11.1271,78.6569,Udhagamandalam,Tamil Nadu
55930,15.3173,75.7139,Kangrali (BK),Karnataka
56000,21.2787,81.8661,Chirmiri,Chhattisgarh
56170,26.8467,80.9462,Azmatgarh,Uttar Pradesh
56163,-8.089492903,-39.57794367,Gharoli,Delhi
56150,31.1471,75.3412,Rurki Kasba,Punjab
56190,26.8467,80.9462,Patiyali,Uttar Pradesh
56180,11.1271,78.6569,Courtalam,Tamil Nadu
56130,31.1048,77.1734,Solan,Himachal Pradesh
56120,15.9129,79.74,Akkarampalle,Andhra Pradesh
56160,15.9129,79.74,Akkarampalle,Andhra Pradesh
56140,11.1271,78.6569,Varadarajanpettai,Tamil Nadu
56210,19.7515,75.7139,Pune,Maharashtra
56260,-7.553685,-40.238576,Nilagiri,Orissa
56230,15.9129,79.74,Akkarampalle,Andhra Pradesh
56280,15.3173,75.7139,Tekkalakota,Karnataka
56250,15.9129,79.74,Dharmavaram,Andhra Pradesh
56220,15.9129,79.74,Akkarampalle,Andhra Pradesh
56200,15.3173,75.7139,Koppa,Karnataka
56215,22.9734,78.6569,Dabra,Madhya Pradesh
56320,21.2787,81.8661,Namna Kalan,Chhattisgarh
56304,21.2787,81.8661,Namna Kalan,Chhattisgarh
56328,21.2787,81.8661,Namna Kalan,Chhattisgarh
56302,21.2787,81.8661,Namna Kalan,Chhattisgarh
56306,21.2787,81.8661,Namna Kalan,Chhattisgarh
56330,21.2787,81.8661,Namna Kalan,Chhattisgarh
56322,21.2787,81.8661,Namna Kalan,Chhattisgarh
56314,21.2787,81.8661,Namna Kalan,Chhattisgarh
56380,26.8467,80.9462,Khaga,Uttar Pradesh
56316,21.2787,81.8661,Namna Kalan,Chhattisgarh
56395,22.9734,78.6569,Badkuhi,Madhya Pradesh
56310,21.2787,81.8661,Namna Kalan,Chhattisgarh
56321,21.2787,81.8661,Namna Kalan,Chhattisgarh
56312,21.2787,81.8661,Namna Kalan,Chhattisgarh
56308,21.2787,81.8661,Namna Kalan,Chhattisgarh
56355,22.9734,78.6569,Sanchi,Madhya Pradesh
56317,21.2787,81.8661,Namna Kalan,Chhattisgarh
56319,21.2787,81.8661,Namna Kalan,Chhattisgarh
56318,21.2787,81.8661,Namna Kalan,Chhattisgarh
56326,21.2787,81.8661,Namna Kalan,Chhattisgarh
56323,21.2787,81.8661,Namna Kalan,Chhattisgarh
56360,15.9129,79.74,Akkarampalle,Andhra Pradesh
56313,21.2787,81.8661,Namna Kalan,Chhattisgarh
56331,21.2787,81.8661,Namna Kalan,Chhattisgarh
56332,21.2787,81.8661,Namna Kalan,Chhattisgarh
56345,15.9129,79.74,Akkarampalle,Andhra Pradesh
56309,21.2787,81.8661,Namna Kalan,Chhattisgarh
56400,22.2587,71.1924,Ranoli,Gujarat
56470,26.8467,80.9462,Achhalda,Uttar Pradesh
56420,15.9129,79.74,Akkarampalle,Andhra Pradesh
56460,-8.974452774,-38.21986669,Jharoda Majra Burari,Delhi
56440,15.9129,79.74,Akkarampalle,Andhra Pradesh
56480,11.1271,78.6569,Ponneri,Tamil Nadu
56430,15.9129,79.74,Akkarampalle,Andhra Pradesh
56519,11.1271,78.6569,Mangalampet,Tamil Nadu
56506,11.1271,78.6569,Mangalampet,Tamil Nadu
56520,11.1271,78.6569,Nemili,Tamil Nadu
56503,11.1271,78.6569,Mangalampet,Tamil Nadu
56540,15.9129,79.74,Akkarampalle,Andhra Pradesh
56560,15.9129,79.74,Akkarampalle,Andhra Pradesh
56512,11.1271,78.6569,Mangalampet,Tamil Nadu
56565,15.9129,79.74,Akkarampalle,Andhra Pradesh
56550,15.9129,79.74,Akkarampalle,Andhra Pradesh
56580,19.7515,75.7139,Vashind,Maharashtra
56516,11.1271,78.6569,Mangalampet,Tamil Nadu
56509,11.1271,78.6569,Mangalampet,Tamil Nadu
56510,11.1271,78.6569,Mangalampet,Tamil Nadu
56505,11.1271,78.6569,Mangalampet,Tamil Nadu
56511,11.1271,78.6569,Mangalampet,Tamil Nadu
56517,11.1271,78.6569,Mangalampet,Tamil Nadu
56504,11.1271,78.6569,Mangalampet,Tamil Nadu
56515,11.1271,78.6569,Mangalampet,Tamil Nadu
56502,11.1271,78.6569,Mangalampet,Tamil Nadu
56600,26.8467,80.9462,Purquazi,Uttar Pradesh
56640,27.0238,74.2179,Jaisalmer,Rajasthan
56670,15.9129,79.74,Akkarampalle,Andhra Pradesh
56780,11.1271,78.6569,V. Pudur,Tamil Nadu
56720,26.8467,80.9462,Marehra,Uttar Pradesh
56760,11.1271,78.6569,Aralvaimozhi,Tamil Nadu
56700,22.9734,78.6569,Badarwas,Madhya Pradesh
56740,15.9129,79.74,Akkarampalle,Andhra Pradesh
56795,15.9129,79.74,Akkarampalle,Andhra Pradesh
56750,29.0588,76.0856,Palwal,Haryana
56895,15.9129,79.74,Akkarampalle,Andhra Pradesh
56850,26.8467,80.9462,Sasni,Uttar Pradesh
56800,27.0238,74.2179,Bhinmal,Rajasthan
56820,10.8505,76.2711,Azhikode South,Kerala
56870,22.9734,78.6569,Bamora,Madhya Pradesh
56848,15.9129,79.74,Akkarampalle,Andhra Pradesh
56830,15.9129,79.74,Akkarampalle,Andhra Pradesh
56840,15.9129,79.74,Akkarampalle,Andhra Pradesh
56828,22.9734,78.6569,Ranapur,Madhya Pradesh
56825,15.9129,79.74,Akkarampalle,Andhra Pradesh
56906,27.0238,74.2179,Fatehpur,Rajasthan
56903,27.0238,74.2179,Fatehpur,Rajasthan
56912,27.0238,74.2179,Fatehpur,Rajasthan
56950,11.1271,78.6569,Nandambakkam,Tamil Nadu
56980,27.0238,74.2179,Kapasan,Rajasthan
56930,15.9129,79.74,Akkarampalle,Andhra Pradesh
56915,27.0238,74.2179,Fatehpur,Rajasthan
56909,27.0238,74.2179,Fatehpur,Rajasthan
57060,15.9129,79.74,Peddapuram,Andhra Pradesh
57073,15.9129,79.74,Peddapuram,Andhra Pradesh
57020,15.9129,79.74,Peddapuram,Andhra Pradesh
57061,15.9129,79.74,Peddapuram,Andhra Pradesh
57038,15.9129,79.74,Peddapuram,Andhra Pradesh
57044,15.9129,79.74,Peddapuram,Andhra Pradesh
57035,15.9129,79.74,Peddapuram,Andhra Pradesh
57040,15.9129,79.74,Peddapuram,Andhra Pradesh
57010,15.9129,79.74,Akkarampalle,Andhra Pradesh
57046,15.9129,79.74,Peddapuram,Andhra Pradesh
57030,15.9129,79.74,Peddapuram,Andhra Pradesh
57063,15.9129,79.74,Peddapuram,Andhra Pradesh
57051,15.9129,79.74,Peddapuram,Andhra Pradesh
57025,15.9129,79.74,Peddapuram,Andhra Pradesh
57052,15.9129,79.74,Peddapuram,Andhra Pradesh
57036,15.9129,79.74,Peddapuram,Andhra Pradesh
57071,15.9129,79.74,Peddapuram,Andhra Pradesh
57082,15.9129,79.74,Peddapuram,Andhra Pradesh
57055,15.9129,79.74,Peddapuram,Andhra Pradesh
57017,15.9129,79.74,Peddapuram,Andhra Pradesh
57057,15.9129,79.74,Peddapuram,Andhra Pradesh
57045,15.9129,79.74,Peddapuram,Andhra Pradesh
57043,15.9129,79.74,Peddapuram,Andhra Pradesh
57037,15.9129,79.74,Peddapuram,Andhra Pradesh
57080,15.9129,79.74,Peddapuram,Andhra Pradesh
57050,15.9129,79.74,Akkarampalle,Andhra Pradesh
57081,15.9129,79.74,Peddapuram,Andhra Pradesh
57041,15.9129,79.74,Peddapuram,Andhra Pradesh
57072,15.9129,79.74,Peddapuram,Andhra Pradesh
57014,15.9129,79.74,Akkarampalle,Andhra Pradesh
57084,15.9129,79.74,Peddapuram,Andhra Pradesh
57015,15.9129,79.74,Peddapuram,Andhra Pradesh
57085,15.9129,79.74,Akkarampalle,Andhra Pradesh
57075,15.9129,79.74,Peddapuram,Andhra Pradesh
57018,15.9129,79.74,Peddapuram,Andhra Pradesh
57070,15.9129,79.74,Akkarampalle,Andhra Pradesh
57042,15.9129,79.74,Peddapuram,Andhra Pradesh
57062,15.9129,79.74,Peddapuram,Andhra Pradesh
57086,15.9129,79.74,Peddapuram,Andhra Pradesh
57048,15.9129,79.74,Peddapuram,Andhra Pradesh
57083,15.9129,79.74,Peddapuram,Andhra Pradesh
57022,15.9129,79.74,Peddapuram,Andhra Pradesh
57074,15.9129,79.74,Peddapuram,Andhra Pradesh
57039,15.9129,79.74,Peddapuram,Andhra Pradesh
57000,15.9129,79.74,Akkarampalle,Andhra Pradesh
57031,15.9129,79.74,Peddapuram,Andhra Pradesh
57180,-9.838684356,-35.8959656,Titlagarh,Orissa
57100,19.7515,75.7139,Darwha,Maharashtra
57160,26.8467,80.9462,Dharoti Khurd,Uttar Pradesh
57150,19.7515,75.7139,Mohpa,Maharashtra
57120,19.7515,75.7139,Pulgaon,Maharashtra
57130,11.1271,78.6569,Achampudur,Tamil Nadu
57140,15.9129,79.74,Akkarampalle,Andhra Pradesh
57230,26.8467,80.9462,Thana Bhawan,Uttar Pradesh
57275,-9.951461374,-36.54291782,Burari,Delhi
57220,26.8467,80.9462,Pratapgarh City,Uttar Pradesh
57265,10.8505,76.2711,Munderi,Kerala
57270,-9.888675029,-36.46836013,Kendujhar,Orissa
57200,15.3173,75.7139,Bhimarayanagudi,Karnataka
57280,11.1271,78.6569,Mathigiri,Tamil Nadu
57245,26.8467,80.9462,Pinahat,Uttar Pradesh
57240,26.8467,80.9462,Pinahat,Uttar Pradesh
57258,11.1271,78.6569,Veppathur,Tamil Nadu
57210,27.0238,74.2179,Bundi,Rajasthan
57255,26.8467,80.9462,Kora Jahanabad,Uttar Pradesh
57257,15.9129,79.74,Akkarampalle,Andhra Pradesh
57246,15.9129,79.74,Akkarampalle,Andhra Pradesh
57250,22.9734,78.6569,Barwaha,Madhya Pradesh
57242,26.8467,80.9462,Pinahat,Uttar Pradesh
57241,26.8467,80.9462,Pinahat,Uttar Pradesh
57244,26.8467,80.9462,Kora Jahanabad,Uttar Pradesh
57290,15.9129,79.74,Akkarampalle,Andhra Pradesh
57235,15.9129,79.74,Akkarampalle,Andhra Pradesh
57260,15.9129,79.74,Akkarampalle,Andhra Pradesh
57307,21.2787,81.8661,Dhamtari,Chhattisgarh
57312,21.2787,81.8661,Dhamtari,Chhattisgarh
57340,15.9129,79.74,Akkarampalle,Andhra Pradesh
57301,21.2787,81.8661,Dhamtari,Chhattisgarh
57320,15.9129,79.74,Akkarampalle,Andhra Pradesh
57300,21.2787,81.8661,Dhamtari,Chhattisgarh
57309,21.2787,81.8661,Dhamtari,Chhattisgarh
57313,21.2787,81.8661,Dhamtari,Chhattisgarh
57316,21.2787,81.8661,Dhamtari,Chhattisgarh
57330,27.0238,74.2179,Nawalgarh,Rajasthan
57310,21.2787,81.8661,Dhamtari,Chhattisgarh
57303,21.2787,81.8661,Dhamtari,Chhattisgarh
57305,21.2787,81.8661,Dhamtari,Chhattisgarh
57308,21.2787,81.8661,Dhamtari,Chhattisgarh
57325,26.8467,80.9462,Musafirkhana,Uttar Pradesh
57315,21.2787,81.8661,Dhamtari,Chhattisgarh
57304,21.2787,81.8661,Dhamtari,Chhattisgarh
57306,21.2787,81.8661,Dhamtari,Chhattisgarh
57370,11.1271,78.6569,Sholur,Tamil Nadu
57360,19.7515,75.7139,Ambarnath,Maharashtra
57302,21.2787,81.8661,Dhamtari,Chhattisgarh
57311,21.2787,81.8661,Dhamtari,Chhattisgarh
57314,21.2787,81.8661,Dhamtari,Chhattisgarh
57317,21.2787,81.8661,Dhamtari,Chhattisgarh
57350,22.2587,71.1924,Jafrabad,Gujarat
57319,15.9129,79.74,Akkarampalle,Andhra Pradesh
57390,15.9129,79.74,Akkarampalle,Andhra Pradesh
57380,26.8467,80.9462,Najibabad,Uttar Pradesh
57480,27.0238,74.2179,Sangod,Rajasthan
57400,15.9129,79.74,Akkarampalle,Andhra Pradesh
57420,11.1271,78.6569,Dhali,Tamil Nadu
57442,27.0238,74.2179,Keshoraipatan,Rajasthan
57460,19.7515,75.7139,Ahmadnagar,Maharashtra
57445,22.2587,71.1924,Valsad,Gujarat
57490,10.8505,76.2711,Kothamangalam,Kerala
57425,15.9129,79.74,Akkarampalle,Andhra Pradesh
57440,31.1471,75.3412,Sirhind -Fategarh,Punjab
57475,15.9129,79.74,Akkarampalle,Andhra Pradesh
57430,15.9129,79.74,Akkarampalle,Andhra Pradesh
57410,22.9734,78.6569,Anuppur,Madhya Pradesh
57470,15.9129,79.74,Akkarampalle,Andhra Pradesh
57500,19.7515,75.7139,Manmad,Maharashtra
57510,15.9129,79.74,Akkarampalle,Andhra Pradesh
57560,11.1271,78.6569,Eral,Tamil Nadu
57545,11.1271,78.6569,Shenbakkam,Tamil Nadu
57540,26.8467,80.9462,Mursan,Uttar Pradesh
57525,15.3173,75.7139,Arsikere,Karnataka
57520,15.3173,75.7139,Nargund,Karnataka
57580,15.9129,79.74,Akkarampalle,Andhra Pradesh
57570,22.9868,87.855,Banupur,West Bengal
57530,22.2587,71.1924,Alang,Gujarat
57550,15.9129,79.74,Akkarampalle,Andhra Pradesh
57535,15.9129,79.74,Akkarampalle,Andhra Pradesh
57515,15.9129,79.74,Akkarampalle,Andhra Pradesh
57620,11.1271,78.6569,Senthamangalam,Tamil Nadu
57625,15.9129,79.74,Akkarampalle,Andhra Pradesh
57602,22.2587,71.1924,Maktampur,Gujarat
57600,22.2587,71.1924,Maktampur,Gujarat
57607,22.2587,71.1924,Maktampur,Gujarat
57601,22.2587,71.1924,Maktampur,Gujarat
57680,11.1271,78.6569,Ramanathapuram,Tamil Nadu
57670,11.1271,78.6569,Marakkanam,Tamil Nadu
57605,22.2587,71.1924,Maktampur,Gujarat
57603,22.2587,71.1924,Maktampur,Gujarat
57630,15.9129,79.74,Kuppam,Andhra Pradesh
57635,31.1471,75.3412,Ajnala,Punjab
57608,15.9129,79.74,Akkarampalle,Andhra Pradesh
57606,15.9129,79.74,Akkarampalle,Andhra Pradesh
57690,22.9868,87.855,Jala Kendua,West Bengal
57660,26.8467,80.9462,Jewar,Uttar Pradesh
57604,22.2587,71.1924,Maktampur,Gujarat
57640,31.1471,75.3412,Sunam,Punjab
57760,15.9129,79.74,Akkarampalle,Andhra Pradesh
57770,-9.398206889,-36.14743261,Siras Pur,Delhi
57700,22.2587,71.1924,Ghogha,Gujarat
57740,31.1471,75.3412,Bathinda,Punjab
57750,15.9129,79.74,Akkarampalle,Andhra Pradesh
57780,11.1271,78.6569,Thorapadi,Tamil Nadu
57720,11.1271,78.6569,Gingee,Tamil Nadu
57730,19.7515,75.7139,Erandol,Maharashtra
57830,15.9129,79.74,Akkarampalle,Andhra Pradesh
57840,22.9734,78.6569,Bharveli,Madhya Pradesh
57800,26.8467,80.9462,Warhapur,Uttar Pradesh
57860,26.8467,80.9462,Katghar Lalganj,Uttar Pradesh
57890,11.1271,78.6569,Pennagaram,Tamil Nadu
57820,22.9734,78.6569,Bansatar Kheda,Madhya Pradesh
57955,19.7515,75.7139,Malwan,Maharashtra
57920,22.9734,78.6569,Pawai,Madhya Pradesh
57980,15.9129,79.74,Akkarampalle,Andhra Pradesh
57950,15.9129,79.74,Akkarampalle,Andhra Pradesh
57970,26.8467,80.9462,Bansi,Uttar Pradesh
57940,15.9129,79.74,Akkarampalle,Andhra Pradesh
57968,26.8467,80.9462,Chhibramau,Uttar Pradesh
57910,26.8467,80.9462,Koeripur,Uttar Pradesh
57900,19.7515,75.7139,Nachane,Maharashtra
57935,27.0238,74.2179,Sadulshahar,Rajasthan
57975,22.9734,78.6569,Babai,Madhya Pradesh
57925,11.1271,78.6569,Needamangalam,Tamil Nadu
57945,26.8467,80.9462,Chirgaon,Uttar Pradesh
57995,15.9129,79.74,Akkarampalle,Andhra Pradesh
57930,22.9868,87.855,Taki,West Bengal
57960,15.9129,79.74,Akkarampalle,Andhra Pradesh
57990,15.9129,79.74,Akkarampalle,Andhra Pradesh
57965,15.9129,79.74,Akkarampalle,Andhra Pradesh
58035,-7.062454677,-34.84178048,Gheora,Delhi
58037,-7.090751803,-34.8369299,Gheora,Delhi
58038,15.9129,79.74,Akkarampalle,Andhra Pradesh
58080,-7.170129768,-34.88957283,Gheora,Delhi
58039,-7.113370709,-34.82467295,Gheora,Delhi
58052,-7.157376566,-34.83253336,Gheora,Delhi
58030,-7.115545624,-34.8557625,Gheora,Delhi
58032,-7.119528406,-34.83336265,Gheora,Delhi
58071,15.9129,79.74,Akkarampalle,Andhra Pradesh
58053,-7.151973655,-34.84781753,Gheora,Delhi
58013,-7.122313509,-34.88201563,Gheora,Delhi
58051,-7.152091417,-34.83820211,Gheora,Delhi
58033,-7.113187518,-34.8398525,Gheora,Delhi
58076,-7.17546112,-34.88217123,Gheora,Delhi
58083,-7.180546969,-34.9227016,Gheora,Delhi
58010,15.9129,79.74,Akkarampalle,Andhra Pradesh
58025,-7.113009226,-34.86325657,Gheora,Delhi
58028,-7.10364336,-34.85683923,Gheora,Delhi
58031,-7.112860136,-34.8486128,Gheora,Delhi
58085,-7.141041891,-34.88702165,Gheora,Delhi
58046,-7.131637979,-34.82528062,Gheora,Delhi
58015,-7.134092294,-34.87485808,Gheora,Delhi
58070,15.9129,79.74,Akkarampalle,Andhra Pradesh
58063,-7.20330938,-34.84980763,Gheora,Delhi
58045,15.9129,79.74,Akkarampalle,Andhra Pradesh
58064,-7.205032278,-34.84242679,Gheora,Delhi
58034,15.9129,79.74,Akkarampalle,Andhra Pradesh
58073,-7.16657016,-34.84785618,Gheora,Delhi
58055,-7.16941565,-34.83790992,Gheora,Delhi
58040,-7.127235618,-34.86676642,Gheora,Delhi
58058,-7.165377984,-34.82916965,Gheora,Delhi
58027,-7.100423962,-34.86299327,Gheora,Delhi
58078,-7.180554059,-34.88242914,Gheora,Delhi
58050,-7.135472631,-34.85365713,Gheora,Delhi
58090,-7.140826038,-34.91349021,Gheora,Delhi
58057,-7.184321954,-34.84587278,Gheora,Delhi
